Year,Country,gold_medal,silver_medal,bronze_medal,total_medal,type_olympic,host_flag,Country_,gold_medal_sum,gold_medal_mean,silver_medal_sum,silver_medal_mean,bronze_medal_sum,bronze_medal_mean,total_medal_sum,total_medal_mean,host_flag_sum,Country Code,AG.LND.TOTL.K2,EG.CFT.ACCS.ZS,EG.ELC.ACCS.ZS,EN.ATM.CO2E.PC,IT.CEL.SETS.P2,IT.NET.USER.ZS,NY.ADJ.DRES.GN.ZS,NY.ADJ.SVNX.GN.ZS,NY.GDP.MKTP.CD,NY.GDP.PCAP.CD,SE.PRM.CMPT.ZS,SE.PRM.ENRR,SE.SEC.ENRR,SE.TER.ENRR,SH.XPD.CHEX.GD.ZS,SL.EMP.TOTL.SP.ZS,SL.TLF.ACTI.ZS,SL.UEM.TOTL.ZS,SP.DYN.LE00.IN,SP.POP.GROW,SP.POP.TOTL,SP.RUR.TOTL.ZS,SP.URB.TOTL.IN.ZS,Region,Income Group,medals_per_capita,gdp_per_capita,gdp_population_interaction,urbanization_rate,employment_to_population_ratio,life_expectancy,primary_enrollment_ratio,secondary_enrollment_ratio,tertiary_enrollment_ratio,internet_penetration,mobile_penetration,health_expenditure,Income Group_Low income,Income Group_Lower middle income,Income Group_Upper middle income,host_flag_1
2020.0,MAR,1.0,0.0,0.0,1.0,s,0.0,MAR,7.0,0.6363636363636364,5.0,0.45454545454545453,12.0,1.0909090909090908,24.0,2.1818181818181817,0.0,MAR,446300.0,98.1,100.0,1.818526387309992,133.893994,84.12036305,0.0829889044114196,20.7741799982652,121353645057.14368,3258.26904296875,96.9155807495117,112.553207397461,81.3967819213867,40.02001953125,5.83834505,39.442,47.884,11.203,73.92,1.05316017914606,36688772.0,36.468,63.532,Middle East & North Africa,Lower middle income,2.7256295195707287e-08,3307.6507727525923,4.452316214870471e+18,63.532,39.442,73.92,112.553207397461,81.3967819213867,40.02001953125,84.12036305,133.893994,5.83834505,0.0,0.0,0.0,0.0
2020.0,MDA,0.0,0.0,1.0,1.0,s,0.0,MDA,0.0,0.0,2.0,0.5,4.0,1.0,6.0,1.5,0.0,MDA,32884.6,97.4,100.0,3.2678463681108716,110.876909,59.15294877,0.0044330614455617,7.08673635258964,11530746234.44918,4375.778893052403,104.109466552734,106.507751464844,96.1725082397461,56.2425193786621,7.0,68.837,71.645,1.206,70.166,-1.09803165876287,2635130.0,57.151,42.849,Europe & Central Asia,Upper middle income,3.7948791900209856e-07,4375.778893052404,3.0385015324784068e+16,42.849,68.837,70.166,106.507751464844,96.1725082397461,56.2425193786621,59.15294877,110.876909,7.0,0.0,0.0,0.0,0.0
2020.0,MEX,0.0,0.0,4.0,4.0,s,0.0,MEX,13.0,0.6190476190476191,24.0,1.1428571428571428,35.0,1.6666666666666667,72.0,3.4285714285714284,1.0,MEX,1943950.0,85.4,99.4,3.040766374772257,97.53972081,71.49017499,1.10590360336365,6.95249313285909,1120832412468.8489,8895.61521605941,102.597717285156,104.517730712891,102.58154296875,45.1654510498047,6.22204065,53.977,60.557,4.441,70.133,0.727243815691995,125998302.0,19.269000000000005,80.731,Latin America & Caribbean,Upper middle income,3.1746459567367824e-08,8895.61521605941,1.4122298079763859e+20,80.731,53.977,70.133,104.517730712891,102.58154296875,45.1654510498047,71.49017499,97.53972081,6.22204065,0.0,0.0,1.0,0.0
2020.0,MKD,0.0,1.0,0.0,1.0,s,0.0,MKD,0.0,0.0,1.0,0.5,1.0,0.5,2.0,1.0,0.0,MKD,25220.0,79.6,100.0,3.6617704420609822,88.20817101,81.40553811,0.0002472907301323,11.9161449079504,12361036913.840923,6659.596510707756,89.2414398193359,92.2419128417969,77.5403213500977,40.4296417236328,7.73,45.439,65.197,16.575,74.39512195121951,-1.07910572041332,1856124.0,41.518,58.482,Europe & Central Asia,Upper middle income,5.387571089000519e-07,6659.596510707756,2.2943617280666068e+16,58.482,45.439,74.39512195121951,92.2419128417969,77.5403213500977,40.4296417236328,81.40553811,88.20817101,7.73,0.0,0.0,0.0,0.0
2020.0,NAM,0.0,1.0,0.0,1.0,s,0.0,NAM,0.0,0.0,5.0,1.6666666666666667,0.0,0.0,5.0,1.6666666666666667,0.0,NAM,823290.0,46.9,52.3,1.588045147278251,116.4327399,48.76420428,1.578183378138378,11.5870992340811,10583748541.525812,4252.041720143527,100.320167541504,133.141006469727,84.5429992675781,28.3682403564453,8.90162563,45.462,58.959,20.966,62.829,1.72031062423917,2489098.0,47.967,52.033,Sub-Saharan Africa,Upper middle income,4.017519599469366e-07,4252.041720143527,2.6343987327214816e+16,52.033,45.462,62.829,133.141006469727,84.5429992675781,28.3682403564453,48.76420428,116.4327399,8.90162563,0.0,0.0,0.0,0.0
2020.0,NED,10.0,12.0,14.0,36.0,s,0.0,NED,148.0,3.441860465116279,157.0,3.6511627906976742,168.0,3.9069767441860463,473.0,11.0,1.0,NED,33670.0,100.0,100.0,7.471553478771895,122.8307665,91.33333333,0.0724657054602596,13.692626834899,909793466661.4812,52162.570115040624,80.6800308227539,104.338813781738,115.440399169922,85.1104507446289,11.21,62.084,81.304,3.819,81.35853658536585,0.55554079025497,17441500.0,7.763999999999996,92.236,Europe & Central Asia,High income,2.0640426568815756e-06,52162.57011504063,1.5868162748776225e+19,92.236,62.084,81.35853658536585,104.338813781738,115.440399169922,85.1104507446289,91.33333333,122.8307665,11.21,1.0,0.0,0.0,0.0
2020.0,NOR,4.0,2.0,2.0,8.0,s,0.0,NOR,208.0,4.333333333333333,187.0,3.8958333333333335,173.0,3.6041666666666665,568.0,11.833333333333334,3.0,NOR,364285.0,100.0,100.0,6.725080049633097,108.285471,94.60755647,3.18099507439657,13.593853001873,367633418886.62726,68340.01810337017,99.18359375,98.8857498168945,119.941543579102,87.1685333251953,11.42,60.779,78.146,4.422,83.20975609756097,0.588757324043059,5379475.0,17.025999999999996,82.974,Europe & Central Asia,High income,1.4871339675340066e-06,68340.01810337017,1.9776747860651392e+18,82.974,60.779,83.20975609756097,98.8857498168945,119.941543579102,87.1685333251953,94.60755647,108.285471,11.42,0.0,0.0,1.0,0.0
2020.0,NZL,7.0,6.0,7.0,20.0,s,0.0,NZL,55.0,2.2,36.0,1.44,56.0,2.24,147.0,5.88,0.0,NZL,263310.0,100.0,100.0,6.160799182743311,123.2134933,92.8650738,0.2838542606418306,11.3313616636631,212697530897.56036,41785.69229058983,92.9577484130859,97.5365295410156,116.893188476562,75.7348327636719,10.07205391,67.009,81.044,4.595,82.25609756097562,2.20478869594563,5090200.0,13.301000000000002,86.699,East Asia & Pacific,High income,3.929118698675887e-06,41785.69229058983,1.0826729717747617e+18,86.699,67.009,82.25609756097562,97.5365295410156,116.893188476562,75.7348327636719,92.8650738,123.2134933,10.07205391,0.0,1.0,0.0,0.0
2020.0,PHI,1.0,2.0,1.0,4.0,s,0.0,PHI,1.0,0.1111111111111111,5.0,0.5555555555555556,8.0,0.8888888888888888,14.0,1.5555555555555556,0.0,PHI,298170.0,54.6,96.4,1.1896794516728382,133.3257005,47.11190815,0.3912883121845349,13.6207770128426,361751145451.59674,3224.422811217668,98.1129989624023,95.8000030517578,89.245002746582,32.8470001220703,5.16,53.37,56.914,2.522,72.119,1.62663290469171,112190977.0,52.592,47.408,East Asia & Pacific,Lower middle income,3.565349110026914e-08,3224.422811217668,4.0585214439083745e+19,47.408,53.37,72.119,95.8000030517578,89.245002746582,32.8470001220703,47.11190815,133.3257005,5.16,0.0,0.0,1.0,0.0
2020.0,POL,4.0,5.0,5.0,14.0,s,0.0,POL,78.0,2.5161290322580645,96.0,3.096774193548387,145.0,4.67741935483871,319.0,10.290322580645162,0.0,POL,306130.0,100.0,100.0,7.367563372927092,128.4226449,83.18488715,0.1117856615610998,11.2312053369573,599442732365.372,15816.819050318963,94.6803894042969,82.211540222168,112.576263427734,70.9730377197266,6.5,55.074,71.05,3.162,76.5,-0.175062058196296,37899070.0,39.957,60.043,Europe & Central Asia,High income,3.694022043284967e-07,15816.819050318963,2.2718322074906497e+19,60.043,55.074,76.5,82.211540222168,112.576263427734,70.9730377197266,83.18488715,128.4226449,6.5,1.0,0.0,0.0,0.0
2020.0,POR,1.0,1.0,2.0,4.0,s,0.0,POR,5.0,0.3333333333333333,9.0,0.6,13.0,0.8666666666666667,27.0,1.8,0.0,POR,91605.6,100.0,100.0,3.784907586917108,115.078977,78.26166044,0.177444129396746,1.59150322804289,229031860520.77728,22242.406417971975,102.536422729492,105.589859008789,118.360000610352,67.7980194091797,10.55,54.056,74.227,6.796,80.97560975609757,0.10511412524675,10297081.0,33.69,66.31,Europe & Central Asia,High income,3.8845960326038027e-07,22242.406417971975,2.3583596193631457e+18,66.31,54.056,80.97560975609757,105.589859008789,118.360000610352,67.7980194091797,78.26166044,115.078977,10.55,0.0,1.0,0.0,0.0
2020.0,QAT,2.0,0.0,1.0,3.0,s,0.0,QAT,2.0,0.4,1.0,0.2,5.0,1.0,8.0,1.6,0.0,QAT,11490.0,100.0,100.0,31.726842451324725,137.6081235,99.65284913,6.314517102554324,17.9909920152694,144411363351.64835,52315.66008062221,103.134178161621,102.090957641602,107.666152954102,23.7649192810059,3.81872201,87.493,88.494,0.14,79.099,-1.68298503942558,2760385.0,0.7650000000000006,99.235,Middle East & North Africa,High income,1.0868049203281427e-06,52315.66008062221,3.986309612254398e+17,99.235,87.493,79.099,102.090957641602,107.666152954102,23.7649192810059,99.65284913,137.6081235,3.81872201,0.0,1.0,0.0,0.0
2020.0,ROU,1.0,3.0,0.0,4.0,s,0.0,ROU,89.0,4.238095238095238,98.0,4.666666666666667,121.0,5.761904761904762,308.0,14.666666666666666,0.0,ROU,230080.0,100.0,100.0,3.5641375014598826,116.1812357,78.45526895,0.2302567445338434,6.21220522234865,251362514349.6971,13047.456656399328,86.3811111450195,92.4761123657227,86.2643814086914,53.4787902832031,6.23,52.29,68.888,5.035,74.25365853658539,-0.550759892541776,19265250.0,45.806,54.194,Europe & Central Asia,High income,2.0762772349177924e-07,13047.456656399327,4.842561679575502e+18,54.194,52.29,74.25365853658539,92.4761123657227,86.2643814086914,53.4787902832031,78.45526895,116.1812357,6.23,0.0,0.0,0.0,0.0
2020.0,SLO,3.0,1.0,1.0,5.0,s,0.0,SLO,12.0,0.8571428571428571,17.0,1.2142857142857142,23.0,1.6428571428571428,52.0,3.7142857142857144,0.0,SLO,20136.4,100.0,100.0,5.934735178858258,120.4592752,86.60130109,0.1843911955358054,11.6573932768854,53734526854.22894,25558.429054450586,96.7955780029297,100.231536865234,110.359169006348,75.8166809082031,9.43,54.906,74.755,4.974,80.53170731707318,0.669754656164979,2102419.0,44.882,55.118,Europe & Central Asia,High income,2.378212906180928e-06,25558.429054450586,1.1297249021434115e+17,55.118,54.906,80.53170731707318,100.231536865234,110.359169006348,75.8166809082031,86.60130109,120.4592752,9.43,0.0,0.0,0.0,0.0
2020.0,SMR,0.0,1.0,2.0,3.0,s,0.0,SMR,0.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,0.0,SMR,60.0,100.0,100.0,1.0132802435063568,114.6822713,70.48342785,0.5673055325563539,5.83915618193823,1541247883.9935052,45321.48922261609,90.243896484375,96.2762832641602,62.1942405700684,53.75,8.48147392,58.19,64.222,2.999,71.475,-0.501577644647767,34007.0,2.5010000000000048,97.499,Europe & Central Asia,High income,8.821713176698915e-05,45321.48922261609,52413216790967.13,97.499,58.19,71.475,96.2762832641602,62.1942405700684,53.75,70.48342785,114.6822713,8.48147392,0.0,0.0,0.0,0.0
2020.0,SRB,3.0,1.0,5.0,9.0,s,0.0,SRB,6.0,1.5,7.0,1.75,11.0,2.75,24.0,6.0,0.0,SRB,84090.0,80.4,100.0,6.714517172175142,120.2168595,78.36804864,0.266130028945521,6.01055108032764,53356484591.43781,7733.803468937633,98.6887817382812,98.0834732055664,92.6907577514648,68.5755081176758,8.70042133,49.436,67.963,9.011,74.47804878048781,-0.666107601320794,6899126.0,43.554,56.446,Europe & Central Asia,Upper middle income,1.3045130644084483e-06,7733.803468937633,3.6811311011338797e+17,56.446,49.436,74.47804878048781,98.0834732055664,92.6907577514648,68.5755081176758,78.36804864,120.2168595,8.70042133,0.0,0.0,0.0,0.0
2020.0,SUI,3.0,4.0,6.0,13.0,s,0.0,SUI,114.0,2.28,130.0,2.6,133.0,2.66,377.0,7.54,4.0,SUI,39509.63,100.0,100.0,4.042072814753408,127.4054064,94.34995199,0.0014584935701474,11.8899083098521,741999406005.6272,85897.7843338323,94.2758178710938,101.731712341309,104.211616516113,68.0676422119141,11.73206806,64.599,83.923,4.817,83.0,0.730676195047382,8638167.0,26.084999999999994,73.915,Europe & Central Asia,High income,1.5049489087210285e-06,85897.7843338323,6.409514782977411e+18,73.915,64.599,83.0,101.731712341309,104.211616516113,68.0676422119141,94.34995199,127.4054064,11.73206806,0.0,0.0,0.0,0.0
2020.0,SVK,1.0,2.0,1.0,4.0,s,0.0,SVK,14.0,1.1666666666666667,17.0,1.4166666666666667,11.0,0.9166666666666666,42.0,3.5,0.0,SVK,48080.0,100.0,100.0,5.3190548079285165,133.5923247,89.92090413,0.0077803922277313,5.02925768530228,106737868873.94116,19553.260961364253,96.8190612792969,99.9172286987305,90.813346862793,48.3790016174316,7.13,55.073,72.666,6.719,76.86585365853658,0.0857694756149868,5458827.0,46.24,53.76,Europe & Central Asia,High income,7.327581548197076e-07,19553.260961364256,5.826635605315296e+17,53.76,55.073,76.86585365853658,99.9172286987305,90.813346862793,48.3790016174316,89.92090413,133.5923247,7.13,0.0,0.0,0.0,0.0
2020.0,SWE,3.0,6.0,0.0,9.0,s,0.0,SWE,212.0,4.1568627450980395,228.0,4.470588235294118,238.0,4.666666666666667,678.0,13.294117647058824,1.0,SWE,407283.532,100.0,100.0,3.242989143127474,123.3665446,94.53943122,0.1172600076733052,19.6505842148334,547054174235.87585,52837.9039778149,99.6735229492188,119.500106811523,136.426132202148,79.1196365356445,11.33,59.977,82.505,8.291,82.35609756097561,0.722703912882934,10353442.0,12.022999999999996,87.977,Europe & Central Asia,High income,8.692761305853648e-07,52837.9039778149,5.663893663809035e+18,87.977,59.977,82.35609756097561,119.500106811523,136.426132202148,79.1196365356445,94.53943122,123.3665446,11.33,0.0,0.0,0.0,0.0
2020.0,SYR,0.0,0.0,1.0,1.0,s,0.0,SYR,1.0,0.25,1.0,0.25,2.0,0.5,4.0,1.0,0.0,SYR,183630.0,92.5,89.0,1.2148024837532334,80.20304156,35.78,1.398983466658441,-1.35474399045683,11155888304.002296,537.048370894551,55.6847496032715,71.1900863647461,37.9215202331543,46.5840187072754,5.25937986,31.075,38.632,15.176,72.14,3.30017735470972,20772595.0,44.525,55.475,Middle East & North Africa,Low income,4.814035030288705e-08,537.048370894551,2.3173674960427658e+17,55.475,31.075,72.14,71.1900863647461,37.9215202331543,46.5840187072754,35.78,80.20304156,5.25937986,0.0,0.0,0.0,0.0
2020.0,THA,1.0,0.0,1.0,2.0,s,0.0,THA,10.0,0.9090909090909091,8.0,0.7272727272727273,15.0,1.3636363636363635,33.0,3.0,0.0,THA,510890.0,84.3,100.0,3.714255806004125,162.7043297,77.84374066,0.688355229537307,10.2653583740907,500461898480.24554,7001.850286836728,99.4400024414062,99.431999206543,110.958999633789,48.0149993896484,4.35728741,66.283,75.136,1.099,79.274,0.235182865291138,71475664.0,48.57,51.43,East Asia & Pacific,Upper middle income,2.7981551874775167e-08,7001.850286836728,3.577084650057614e+19,51.43,66.283,79.274,99.431999206543,110.958999633789,48.0149993896484,77.84374066,162.7043297,4.35728741,0.0,0.0,0.0,0.0
2020.0,TKM,0.0,1.0,0.0,1.0,s,0.0,TKM,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,TKM,469930.0,99.9,100.0,10.184086299232147,98.62952004,21.25099741,6.202372294057404,16.9789541348772,45818000000.0,7330.366287930542,90.251106262207,109.434928894043,88.4751815795898,14.3487100601196,5.68472815,44.366,49.455,4.489,68.687,1.4831290153972,6250438.0,47.484,52.516,Europe & Central Asia,Upper middle income,1.5998878798573797e-07,7330.366287930542,2.86382568284e+17,52.516,44.366,68.687,109.434928894043,88.4751815795898,14.3487100601196,21.25099741,98.62952004,5.68472815,0.0,0.0,0.0,0.0
2020.0,TUN,1.0,1.0,0.0,2.0,s,0.0,TUN,5.0,0.625,3.0,0.375,7.0,0.875,15.0,1.875,0.0,TUN,155360.0,99.9,99.9,2.408622528238803,122.1279008,72.80748713,0.92589081537846,-3.75844422680469,42491816475.71184,3493.8977376570606,97.7275619506836,105.254287719727,91.1704330444336,33.1319389343262,7.05024958,36.444,49.715,17.576,75.292,0.928583172377061,12161723.0,30.432,69.568,Middle East & North Africa,Lower middle income,1.6445038256503623e-07,3493.8977376570606,5.167737017444436e+17,69.568,36.444,75.292,105.254287719727,91.1704330444336,33.1319389343262,72.80748713,122.1279008,7.05024958,0.0,0.0,0.0,0.0
2020.0,TUR,2.0,2.0,9.0,13.0,s,0.0,TUR,41.0,2.2777777777777777,30.0,1.6666666666666667,36.0,2.0,107.0,5.944444444444445,0.0,TUR,769630.0,95.3,100.0,4.885863926083305,97.61417509,77.6695605,0.1558128313125693,13.3135173725319,720338498174.7438,8638.739132592988,100.577331542969,103.296417236328,112.527458190918,118.883682250977,4.62,42.837,54.048,13.148,75.85,0.970386031353162,83384680.0,23.894999999999996,76.105,Europe & Central Asia,Upper middle income,1.5590393822942057e-07,8638.739132592988,6.006519516198159e+19,76.105,42.837,75.85,103.296417236328,112.527458190918,118.883682250977,77.6695605,97.61417509,4.62,0.0,0.0,0.0,0.0
2020.0,UGA,2.0,1.0,1.0,4.0,s,0.0,UGA,4.0,0.6666666666666666,4.0,0.6666666666666666,3.0,0.5,11.0,1.8333333333333333,0.0,UGA,200520.0,0.7,42.1,0.1277930348269462,62.35610757,6.1,8.51651964032318,-0.0493641205296445,37600368239.882416,846.7672026196202,52.9703216552734,105.526321411133,24.0,4.75600004196167,4.30198574,66.676,70.06,3.914,62.851,3.33280874526165,44404611.0,75.04599999999999,24.954,Sub-Saharan Africa,Low income,9.008073508402089e-08,846.7672026196202,1.6696297251487334e+18,24.954,66.676,62.851,105.526321411133,24.0,4.75600004196167,6.1,62.35610757,4.30198574,0.0,0.0,0.0,0.0
2020.0,UKR,1.0,6.0,12.0,19.0,s,0.0,UKR,40.0,3.076923076923077,39.0,3.0,76.0,5.846153846153846,155.0,11.923076923076923,0.0,UKR,579400.0,95.1,100.0,3.747387845127802,129.3411657,75.03790912,0.2884133871433079,-0.739285598627013,156617722013.3422,3751.7373046875,89.7577972412109,91.1122131347656,84.4283294677734,82.1345977783203,7.56,49.867,67.172,9.475,71.18512195121953,-0.601605747337822,44207754.0,30.391999999999996,69.608,Europe & Central Asia,Lower middle income,4.2978885559307083e-07,3542.765868932002,6.923717726806217e+18,69.608,49.867,71.18512195121953,91.1122131347656,84.4283294677734,82.1345977783203,75.03790912,129.3411657,7.56,0.0,0.0,0.0,0.0
2020.0,USA,39.0,41.0,33.0,113.0,s,0.0,USA,1178.0,22.653846153846153,960.0,18.46153846153846,842.0,16.192307692307693,2980.0,57.30769230769231,10.0,USA,9147420.0,100.0,100.0,13.03222172902616,104.9353748,90.62047017,0.1607665598190447,5.75876528705945,21322950000000.0,64317.39891250404,100.923667907715,100.305793762207,100.509819030762,87.5676574707031,18.75621986,56.38,71.72,8.055,76.98048780487805,0.968999515833015,331526933.0,17.336,82.664,North America,High income,3.408471190483942e-07,64317.39891250404,7.06913221601235e+21,82.664,56.38,76.98048780487805,100.305793762207,100.509819030762,87.5676574707031,90.62047017,104.9353748,18.75621986,0.0,0.0,0.0,0.0
2020.0,UZB,3.0,0.0,2.0,5.0,s,0.0,UZB,13.0,1.625,7.0,0.875,19.0,2.375,39.0,4.875,0.0,UZB,440650.0,80.1,100.0,3.376303785487577,99.58344787,71.09999824,6.32694592227649,10.8761411992733,60224701296.78847,1759.3074705367767,101.914001464844,99.4990005493164,91.2789993286133,16.2819995880127,6.75,52.678,59.612,5.293,70.331,1.92212652692564,34232050.0,49.584,50.416,Europe & Central Asia,Lower middle income,1.460619507157766e-07,1759.3074705367767,2.0616149860267277e+18,50.416,52.678,70.331,99.4990005493164,91.2789993286133,16.2819995880127,71.09999824,99.58344787,6.75,0.0,0.0,0.0,0.0
2020.0,VEN,1.0,3.0,0.0,4.0,s,0.0,VEN,3.0,0.2727272727272727,7.0,0.6363636363636364,9.0,0.8181818181818182,19.0,1.7272727272727273,0.0,VEN,882050.0,95.5,99.9,2.545027978319615,58.06789032,61.6,0.0194318111237814,3.22796722348203,966492592.5925924,9297.846929162586,89.1427536010742,100.678001403809,84.1052017211914,31.5289993286133,4.08657551,47.189,54.763,7.53,71.095,-1.67498559751263,28490453.0,11.721000000000004,88.279,Latin America & Caribbean,Low income,1.40397908029051e-07,33.92338453139346,2.75358117841074e+16,88.279,47.189,71.095,100.678001403809,84.1052017211914,31.5289993286133,61.6,58.06789032,4.08657551,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
