Year,AG.LND.AGRI.ZS,EG.CFT.ACCS.ZS,EG.ELC.ACCS.ZS,EN.POP.DNST,ER.H2O.INTR.PC,NY.GDP.MKTP.CD,NY.GDP.PCAP.CD,SE.ADT.LITR.ZS,SE.PRM.ENRL,SE.PRM.ENRL.TC.ZS,SE.PRM.ENRR,SH.DYN.MORT,SH.XPD.CHEX.GD.ZS,SH.XPD.CHEX.PC.CD,SI.POV.DDAY,SL.UEM.TOTL.ZS,SP.DYN.CBRT.IN,SP.DYN.CDRT.IN,SP.DYN.LE00.IN,SP.DYN.TFRT.IN,SP.POP.1564.TO.ZS,SP.POP.DPND,SP.POP.GROW,SP.POP.TOTL,SP.RUR.TOTL.ZS,SP.URB.TOTL.IN.ZS,GDP_per_Capita_lag1,Life_Expectancy_lag1,Crude_Birth_Rate_lag1,Pr_school_enrollment_lag1,Mortality_rate_lag1,Population_growth_rate_lag1
2009-01-01,36.810781713721575,56.16549769134498,82.98430400124403,53.04282640794383,6283.699592098129,60718262754480.09,8818.140274132364,83.5131988525391,694618048.0,24.68045,103.119682312012,53.1,9.833666470363733,867.5733599442772,17.6,6.514687122398988,20.16341763064311,7.918617095908908,70.4014786893824,2.579774932094754,65.1523443862857,55.166474302696024,1.2377837796990576,6885608628.0,48.9130668258518,51.086933174148186,9420.426852634257,70.00607203893297,20.341285526421206,103.294219970703,8.03564433598639,1.248039481611002
2010-01-01,36.805434007783376,57.28242954122306,83.56808268217918,53.69113548771044,6208.139024881972,66514174634775.945,9543.067342413357,84.1600036621094,696901184.0,24.31042,102.384063720703,51.2,9.497934628795216,904.7691857153992,15.9,6.3894647272359615,20.004657405270788,7.875243131708398,70.67112932660098,2.5545960271748394,65.26244895236782,54.89405399495966,1.224090585939706,6969894715.0,48.42378798456805,51.57621201543195,8818.140274132364,70.4014786893824,20.16341763064311,103.119682312012,7.918617095908908,1.2377837796990576
2011-01-01,36.94991875340736,58.47435952334248,84.62012083252282,54.33851366271206,6134.461295359191,73957792909770.47,10484.53513910906,84.3226470947266,700522752.0,24.11758,102.184020996094,49.3,9.3572112467495,979.3171800839536,14.0,6.240482043304538,20.119224085033423,7.785883201290818,71.00821736096977,2.534069725881096,65.32967760877624,54.71132971337626,1.206532342863369,7053988749.0,47.97818644986937,52.02181355013063,9543.067342413357,70.67112932660098,20.004657405270788,102.384063720703,7.875243131708398,1.224090585939706
2012-01-01,36.86775299998143,59.719719584160416,85.04855448061161,54.959598077500445,6024.801784961981,75603976718162.8,10586.670574492664,84.7610626220703,708694336.0,24.19696,102.78825378418,47.4,9.37000100899122,987.730374093846,13.1,6.2282727979959525,20.2340866682727,7.732003372298616,71.28424956061107,2.549641168347407,65.33483749672789,54.66476548646949,1.239613318243471,7141430933.0,47.538719539776,52.461280460224,10484.53513910906,71.00821736096977,20.119224085033423,102.184020996094,7.785883201290818,1.206532342863369
2013-01-01,36.7902324763962,61.11871712041561,85.81336344977387,55.63780612930869,5951.2014221980235,77751368312765.38,10754.798415156669,84.8601379394531,715629248.0,23.55038,103.114097595215,45.8,9.342759524325592,1002.3844055658708,11.6,6.167133899400997,19.72798757440396,7.659319925571081,71.57710090377107,2.514235473804787,65.30269079514389,54.70355661296685,1.232631398747159,7229458453.0,47.09113253347411,52.9088674665259,10586.670574492664,71.28424956061107,20.2340866682727,102.78825378418,7.732003372298616,1.239613318243471
2014-01-01,36.78905099263534,62.45638988254469,86.30126904689584,56.31413701896419,5879.499481507696,79894385759929.22,10918.55409563283,85.433708190918,714167680.0,23.29472,101.696823120117,44.3,9.451228319925308,1026.0814448961708,11.1,6.016228572718611,19.64279389968541,7.581873418633715,71.880681611011,2.5065572307266093,65.25014353280655,54.78406720776934,1.2151133528341518,7317304568.0,46.63542811223764,53.36457188776235,10754.798415156669,71.57710090377107,19.72798757440396,103.114097595215,7.659319925571081,1.232631398747159
2015-01-01,36.6204955216492,63.85709524825469,87.02378512185207,56.98168644586551,5810.2235058054075,75359657218242.53,10177.890514145382,85.6018295288086,719783872.0,23.10596,101.299346923828,43.1,9.731395406763657,984.0591449557704,10.6,6.048849020243364,19.112570210918904,7.571922094589543,72.09417499926323,2.477878629612418,65.19100262992251,54.87671945454579,1.1882319396712546,7404251118.0,46.172750031325066,53.827249968674934,10918.55409563283,71.880681611011,19.64279389968541,101.696823120117,7.581873418633715,1.2151133528341518
2016-01-01,36.58701415369825,65.37933190942715,88.19222552519274,57.644605790385675,5742.725487667685,76588030455295.45,10224.065931263223,86.0611572265625,736496448.0,23.44392,102.326797485352,41.8,9.8686820980811,1006.4650597410938,10.4,6.010331345046845,19.17347064668679,7.513983991006004,72.34420066844628,2.481110343557646,65.12613929741934,54.97853759256065,1.1710180762132296,7490956237.0,45.71393365021227,54.28606634978774,10177.890514145382,72.09417499926323,19.112570210918904,101.299346923828,7.571922094589543,1.1882319396712546
2017-01-01,36.83400084059795,66.8295663442129,89.01866723725107,58.31084888935338,5677.215885138057,81550955754739.22,10762.80458485446,86.2882308959961,742906880.0,23.38904,101.955528259277,40.6,9.756478623904002,1043.9416233239688,9.6,5.9161414199920515,18.699475058059026,7.4965646643379005,72.54135838501652,2.459375374530714,65.04268440361524,55.11510899534131,1.150105544262317,7577110140.0,45.26113198386732,54.73886801613267,10224.065931263223,72.34420066844628,19.17347064668679,102.326797485352,7.513983991006004,1.1710180762132296
2018-01-01,36.73845806571344,68.3885301966255,89.89088583805322,58.9574846741503,5614.700001949037,86686870786621.52,11315.083985152049,86.3390502929688,732499648.0,23.44631,99.3946304321289,40.0,9.679061376668432,1086.5981795411294,8.8,5.756397903222194,18.17701980716079,7.48970644648313,72.78303635329232,2.397326464378087,64.9669919971591,55.236417837473525,1.1094956711292951,7661177849.0,44.81237836563852,55.18762163436149,10762.80458485446,72.54135838501652,18.699475058059026,101.955528259277,7.4965646643379005,1.150105544262317
2019-01-01,36.76264775998086,69.82611189600712,90.199100032655,59.585424617346014,5555.345194183213,87945574337517.8,11358.478657837635,86.4896011352539,741874752.0,23.44631,99.4949417114258,39.3,9.809461599418915,1104.4398250027562,8.9,5.582980104376296,17.816734797491254,7.472199238437191,72.97902041767821,2.3605091445785016,64.90926960752877,55.32251578592193,1.064417868991825,7742724795.0,44.369387502767175,55.63061249723278,11315.083985152049,72.78303635329232,18.17701980716079,99.3946304321289,7.48970644648313,1.1094956711292951
2020-01-01,36.730920286540425,71.27902001384878,90.48540359576296,60.19171447324948,5499.282170840486,85577718250195.55,10941.662677785864,86.7115097045898,751164416.0,23.44631,100.003646850586,38.7,10.86795101355753,1179.650267260797,9.7,6.585287531430707,17.225600446270654,8.033424838443507,72.24250459906702,2.299688862655573,64.87571360883672,55.354698484731024,1.014462648223315,7821271846.0,43.935268558547165,56.06473144145286,11358.478657837635,72.97902041767821,17.816734797491254,99.4949417114258,7.472199238437191,1.064417868991825
